player_id,age,gender,country,acquisition_channel,device_type,days_since_install,sessions_last_7d,avg_session_length_min,total_playtime_hours,levels_completed,current_level,tutorial_completed,num_friends_connected,push_notifications_enabled,ad_views,rewarded_ad_views,store_visits,items_viewed_in_store,wishlist_items,days_active_last_30,streak_days,rage_quit_events,level_fail_rate,social_shares,converted_to_payer
105035,15.0,Male,Philippines,referral,Android,75,3,6.5488543600538005,2.15,6,6,1,1.0,1,6,3,0,0,1,18,5,2,0.459,0,0
105036,33.0,Female,USA,organic,Android,1,11,17.508291642042074,3.83,24,25,1,6.0,1,15,5,2,7,3,17,1,4,0.583,0,0
105037,,Male,Mexico,organic,iOS,32,5,5.254279771004796,1.94,3,4,1,0.0,0,1,1,2,6,0,10,9,3,0.633,0,0
105038,14.0,Female,Canada,paid_search,iOS,15,4,11.862027761833252,1.5,21,22,1,1.0,1,8,5,0,0,1,8,1,4,0.356,1,0
105039,18.0,Other,USA,organic,Android,8,2,7.364670354834457,0.4,14,15,1,1.0,0,2,1,1,3,2,16,3,4,0.869,1,0
105040,27.0,Male,India,referral,Android,2,4,9.036759338893646,0.8,20,22,1,5.0,0,8,3,4,4,0,16,5,3,0.28,1,0
105041,20.0,Male,Canada,paid_social,iOS,1,13,12.200785042229654,3.05,35,35,1,4.0,1,8,4,0,0,3,17,3,5,0.415,0,0
105042,30.0,Female,Brazil,organic,iOS,8,13,10.002991816735303,2.6,9,11,1,4.0,1,8,3,2,5,0,22,1,3,0.691,1,0
105043,13.0,Female,Philippines,paid_social,iOS,17,17,17.51388286813232,15.1,27,27,0,6.0,1,11,3,3,7,0,14,1,2,0.18,2,0
105044,13.0,Male,Mexico,organic,iOS,15,8,5.3330450004432555,2.44,14,14,1,2.0,1,12,6,3,5,3,22,4,2,0.551,0,0
105045,38.0,Male,India,paid_search,Android,2,3,8.974955031427765,0.56,10,11,1,3.0,1,11,2,0,0,1,16,0,3,0.674,1,0
105046,34.0,Male,USA,organic,iOS,5,5,,0.46,14,16,1,0.0,1,3,2,4,11,1,14,3,4,0.502,0,0
105047,19.0,Male,India,referral,Android,17,2,8.504676736793707,1.08,15,15,1,1.0,1,6,2,3,7,1,22,1,0,0.24,1,0
105048,27.0,Male,Indonesia,organic,Android,12,10,14.577577804687605,4.62,21,21,1,5.0,1,10,5,8,18,1,17,3,2,0.391,1,0
105049,35.0,Male,Brazil,organic,iOS,46,16,13.333237928065094,33.09,21,23,0,2.0,1,9,4,4,5,1,22,2,2,0.287,1,1
105050,30.0,Female,UK,paid_search,Android,37,6,6.225650325643134,4.93,11,11,1,1.0,1,6,2,2,5,1,13,5,6,0.445,1,0
105051,28.0,Male,Germany,paid_social,Android,7,7,11.441471357485414,2.93,14,16,1,1.0,1,6,2,1,1,0,14,1,5,0.536,2,0
105052,36.0,Female,Philippines,paid_social,Android,17,7,21.33625896583597,9.49,25,27,1,2.0,0,10,3,3,5,1,6,7,3,0.528,0,0
105053,21.0,Female,USA,paid_social,Android,32,6,11.246256889800348,7.4,16,17,1,2.0,1,6,3,1,2,2,18,5,3,0.402,0,0
105054,27.0,Female,Brazil,organic,iOS,8,11,14.55734989150076,4.59,18,20,1,1.0,0,6,1,1,2,1,20,4,5,0.529,1,0
105055,27.0,Female,USA,paid_social,iOS,56,6,10.855863436066164,7.06,11,13,1,4.0,1,3,1,2,4,1,15,18,3,0.424,1,0
105056,25.0,Male,USA,influencer,iOS,23,5,10.781223399250486,3.07,17,19,1,2.0,1,3,1,2,4,3,14,5,4,0.677,3,0
105057,24.0,Female,India,organic,iOS,6,14,10.753445177703018,4.96,28,28,0,0.0,0,10,3,3,11,2,11,5,0,0.443,1,1
105058,28.0,Male,Japan,paid_social,Android,7,6,9.191740844798588,2.28,20,22,1,2.0,0,3,1,1,3,0,11,1,5,0.465,1,0
105059,27.0,Male,India,organic,iOS,21,16,22.658587849165613,26.75,26,28,1,4.0,1,13,5,9,17,2,20,15,3,0.543,3,0
105060,19.0,Female,India,referral,Android,6,3,0.8769673394974831,0.05,5,7,1,2.0,1,1,0,0,0,0,18,3,3,0.542,0,0
105061,33.0,Male,Indonesia,organic,iOS,30,3,6.561670708766041,2.13,9,10,1,0.0,1,4,1,2,8,0,20,1,6,0.742,0,0
105062,19.0,Male,UK,organic,iOS,76,4,11.410908397043872,5.66,9,10,1,2.0,1,3,1,1,2,2,19,0,0,0.615,0,0
105063,25.0,Female,Brazil,paid_social,iOS,3,3,5.843369931684182,0.36,3,4,1,1.0,1,5,2,0,0,1,4,5,3,0.43,1,0
105064,25.0,Male,India,paid_search,iOS,7,1,10.541882094588702,0.18,12,12,1,1.0,0,4,2,2,3,1,17,7,7,0.608,0,0
105065,30.0,Male,India,organic,Android,4,4,16.564334799163273,1.23,10,10,1,4.0,1,8,2,1,2,4,18,1,4,0.624,0,0
105066,13.0,Male,USA,referral,iOS,14,11,7.763469059866316,3.15,16,18,1,2.0,0,5,2,3,12,0,11,11,4,0.64,2,0
105067,34.0,Male,India,organic,Android,22,12,14.706558920686813,9.86,27,29,1,5.0,1,8,3,2,4,4,21,3,3,0.286,1,0
105068,22.0,Female,USA,influencer,Android,2,9,12.590274434001103,2.94,12,12,1,,0,5,2,1,3,0,8,2,5,0.653,1,0
105069,37.0,Female,Indonesia,influencer,Android,7,12,15.059336943868084,3.41,19,19,1,1.0,1,5,2,5,11,0,23,0,3,0.301,3,0
105070,23.0,Male,Mexico,referral,Android,1,6,6.0956402743542295,0.87,10,12,1,1.0,0,3,1,0,0,0,22,5,3,0.879,0,0
105071,27.0,Female,India,paid_search,iOS,5,10,18.29945311420927,6.61,25,25,1,3.0,0,10,4,1,3,3,24,1,2,0.465,0,1
105072,42.0,Other,India,paid_search,Android,50,15,21.169607792512572,46.93,26,26,0,3.0,1,13,3,4,16,0,19,6,2,0.527,1,0
105073,25.0,Female,Mexico,referral,Android,13,5,11.667510432993105,1.71,12,12,1,4.0,1,8,4,6,13,2,16,6,3,0.466,2,0
105074,37.0,Female,Germany,organic,Android,8,3,7.304335117695306,0.62,13,15,1,2.0,0,4,1,1,4,0,4,2,3,0.459,1,0
105075,27.0,Female,UK,referral,Android,41,16,13.36507000407571,30.6,21,22,1,2.0,1,8,2,4,11,3,14,0,1,0.491,2,0
105076,30.0,Female,Mexico,paid_social,Android,1,5,10.673323354169964,0.61,15,16,1,1.0,0,12,5,3,3,1,28,4,3,0.314,0,1
105077,,Female,Indonesia,referral,iOS,62,13,11.191890364812682,20.63,13,15,1,1.0,0,8,2,1,1,0,7,4,7,0.506,2,0
105078,34.0,Male,UK,paid_social,iOS,41,6,17.083379631209993,10.0,20,22,1,0.0,0,6,3,3,4,2,18,0,2,0.682,1,1
105079,22.0,Male,India,paid_search,Android,11,11,12.559647612814592,3.78,12,12,1,1.0,0,7,3,2,6,1,12,9,2,0.654,0,0
105080,19.0,Male,Japan,organic,Android,15,0,12.40313670735471,0.0,4,6,1,1.0,1,1,0,0,0,0,19,15,4,0.83,0,0
105081,22.0,Female,UK,paid_social,Android,31,3,5.197655057407078,0.83,9,10,1,1.0,1,2,1,1,2,1,0,3,5,0.427,0,0
105082,28.0,Male,USA,paid_social,iOS,81,12,16.606877179545908,44.76,23,23,1,4.0,1,7,2,4,9,1,25,3,1,0.603,0,1
105083,25.0,Female,Indonesia,paid_search,Android,9,3,11.766898722718073,0.71,11,12,1,5.0,1,4,2,3,11,3,21,0,4,0.632,1,0
105084,33.0,Male,USA,organic,Android,52,5,11.190081881644637,6.62,17,18,1,1.0,1,10,6,1,4,1,5,5,2,0.642,0,0
105085,37.0,Female,Germany,influencer,Android,1,18,21.5558924407613,7.35,40,40,1,3.0,0,13,6,2,3,0,16,3,2,0.372,1,1
105086,19.0,Male,USA,referral,Android,45,7,12.461337039895234,5.93,26,26,1,2.0,0,4,2,8,26,0,22,10,1,0.631,0,0
105087,21.0,Male,Indonesia,referral,Android,17,8,17.213743775075628,9.59,17,17,0,3.0,1,8,3,1,3,0,19,0,1,0.691,2,0
105088,16.0,Male,Brazil,influencer,iOS,3,9,8.501719494176372,1.98,20,21,1,3.0,1,3,1,2,4,0,21,2,4,0.63,1,0
105089,43.0,Female,Germany,paid_social,Android,42,6,6.992727434128596,5.91,15,15,1,4.0,1,6,2,0,0,1,20,1,2,0.503,0,0
105090,29.0,Male,Indonesia,referral,Android,9,5,5.928371864638054,1.39,10,11,1,0.0,1,4,2,1,1,0,22,2,3,0.844,0,1
105091,31.0,Male,India,paid_social,Android,34,8,11.66911050304785,8.27,21,23,1,7.0,1,6,3,1,2,0,2,6,3,0.739,1,0
105092,16.0,Female,India,organic,Android,5,8,13.609215362698157,3.22,16,16,1,2.0,1,9,3,2,3,2,24,1,1,0.565,0,0
105093,27.0,Female,Brazil,organic,Android,24,9,7.993373946289659,4.49,8,9,1,0.0,1,1,1,1,1,0,6,4,2,0.697,0,1
105094,31.0,Female,Germany,organic,Android,30,16,18.0938311718637,32.53,20,22,1,3.0,1,10,4,1,2,2,22,0,4,0.569,4,0
105095,25.0,Female,Japan,organic,Android,19,9,18.6963312626874,8.63,22,23,0,4.0,0,8,2,2,5,2,12,8,2,0.539,0,0
105096,36.0,Male,India,paid_social,Android,15,12,10.63696007670647,7.5,13,14,1,5.0,1,10,3,2,5,2,17,3,4,0.809,0,0
105097,45.0,Female,Indonesia,influencer,iOS,23,6,10.157307673228278,4.88,10,11,1,1.0,0,7,3,2,5,2,22,7,3,0.451,1,0
105098,19.0,Male,Japan,organic,iOS,13,10,5.969464592948125,3.39,18,19,0,0.0,1,6,2,2,7,1,19,6,2,0.663,0,0
105099,,Female,UK,influencer,iOS,16,6,14.820600554775758,5.96,12,13,1,4.0,0,8,2,4,11,0,23,3,3,0.621,2,0
105100,20.0,Female,India,referral,Android,16,8,10.794466676649828,2.96,16,18,1,1.0,0,2,1,2,4,1,16,1,5,0.598,1,1
105101,40.0,Male,Brazil,referral,Android,16,10,8.28265509543614,3.67,27,29,1,8.0,1,10,5,6,22,2,11,2,0,0.27,0,1
105102,35.0,Male,Mexico,referral,Android,9,8,9.820460108324749,1.54,11,11,1,0.0,1,3,1,1,4,1,10,2,2,0.659,0,0
105103,26.0,Female,Brazil,influencer,Android,14,14,22.263383546686807,20.16,31,33,1,5.0,1,14,4,2,7,1,18,0,4,0.312,0,0
105104,,Female,India,organic,Android,80,6,16.013130026923893,20.65,22,22,1,2.0,1,7,3,1,2,1,11,0,2,0.62,0,0
105105,20.0,Female,Germany,paid_social,Android,35,17,15.201492038032564,22.96,23,24,1,4.0,1,7,3,2,7,3,11,1,4,0.565,0,1
105106,34.0,Other,USA,organic,iOS,6,4,16.992012007943984,1.11,14,14,1,,0,6,3,1,2,1,10,3,2,0.375,2,0
105107,24.0,Female,Indonesia,organic,Android,6,5,8.881735215828883,1.05,14,16,1,3.0,1,5,3,3,3,1,8,1,7,0.574,1,0
105108,25.0,Male,Canada,paid_social,Android,8,3,5.8910192896347935,0.42,6,7,1,2.0,0,4,1,1,1,2,18,0,8,0.602,1,0
105109,32.0,Female,Canada,paid_social,Android,17,6,4.214793392003239,1.59,9,10,1,0.0,1,5,2,1,1,0,9,1,2,0.621,0,0
105110,25.0,Male,Indonesia,influencer,iOS,34,1,9.819155589835866,0.49,8,8,1,3.0,1,0,0,2,3,0,20,1,1,0.682,1,0
105111,25.0,Female,Mexico,organic,Android,24,5,2.13611733942912,1.0,20,22,1,2.0,0,4,2,1,3,0,10,1,5,0.487,1,0
105112,27.0,Female,Philippines,influencer,Android,9,10,13.577055848903854,3.39,22,23,1,1.0,1,8,3,2,5,1,10,1,2,0.319,1,1
105113,33.0,Male,Canada,organic,Android,17,7,3.429059151529245,0.73,19,19,1,2.0,1,9,4,2,7,1,20,6,1,0.463,1,0
105114,40.0,Female,Mexico,paid_search,Android,7,4,3.172351289884209,0.34,10,11,1,,0,2,1,3,8,1,5,1,4,0.463,0,0
105115,32.0,Female,Mexico,organic,Android,4,11,12.678701773080126,4.15,23,23,1,4.0,1,9,3,2,3,2,14,1,0,0.614,1,0
105116,33.0,Male,India,influencer,Android,50,6,15.001466763889358,7.81,20,22,1,5.0,1,6,3,3,7,5,7,9,2,0.692,1,0
105117,25.0,Female,USA,paid_search,Android,20,4,4.957251592572046,1.21,11,11,1,1.0,1,8,3,1,4,1,17,12,7,0.463,0,0
105118,21.0,Female,USA,organic,iOS,8,13,18.356968459939623,8.15,21,23,1,7.0,1,7,2,3,10,0,19,9,4,0.294,1,1
105119,32.0,Male,Indonesia,influencer,Android,2,4,21.3154295860966,2.17,13,13,1,0.0,0,10,5,1,3,0,15,3,1,0.326,1,0
105120,28.0,Male,Japan,organic,iOS,19,11,9.086009947159436,5.48,22,24,1,0.0,0,4,1,4,10,3,11,7,3,0.341,0,0
105121,16.0,Male,Canada,influencer,Android,30,14,20.8129920527561,28.92,28,30,1,4.0,0,16,4,5,20,3,18,12,1,0.563,2,0
105122,24.0,Female,Mexico,organic,Android,4,5,18.35706999891732,2.64,25,26,0,4.0,1,14,8,4,9,3,13,7,0,0.21,0,0
105123,26.0,Male,Philippines,organic,Android,2,7,11.095468582215222,1.94,14,16,1,3.0,0,6,2,1,2,0,16,2,3,0.823,1,0
105124,23.0,Male,Germany,organic,Android,26,4,2.200154358742055,0.9,6,7,1,2.0,1,5,2,0,0,1,12,9,5,0.84,0,0
105125,39.0,Female,Brazil,paid_search,iOS,17,12,16.83379077849443,6.36,22,22,1,4.0,0,10,5,6,18,2,26,5,0,0.338,0,1
105126,31.0,Female,Indonesia,referral,Android,1,10,13.780337694135266,3.32,26,28,1,6.0,1,15,6,1,3,0,13,7,1,0.475,3,0
105127,38.0,Female,USA,paid_search,Android,21,6,14.701363442488127,6.33,24,26,1,3.0,1,9,3,5,12,1,10,4,1,0.322,0,0
105128,29.0,Female,Philippines,organic,Android,30,6,7.761811794592278,2.77,18,20,0,2.0,1,3,1,3,7,1,23,1,0,0.628,0,1
105129,28.0,Male,Indonesia,paid_social,Android,38,2,,1.78,12,12,1,,0,1,0,3,4,0,11,0,4,0.906,0,0
105130,20.0,Male,USA,paid_social,Android,42,9,0.5,0.63,18,19,1,1.0,0,5,2,2,3,1,12,1,5,0.355,1,0
105131,27.0,Female,Indonesia,paid_social,iOS,3,6,0.5,0.04,5,5,1,1.0,1,1,0,0,0,1,20,2,3,0.794,1,0
105132,27.0,Male,Indonesia,paid_social,Android,2,11,14.183493202617452,4.05,5,5,1,4.0,1,2,1,1,3,1,17,0,5,0.682,0,0
105133,16.0,Male,Philippines,paid_social,Android,3,8,2.0449570997987507,0.24,5,7,1,4.0,1,7,4,0,0,1,12,4,1,0.84,0,0
105134,23.0,Female,Philippines,paid_social,Android,6,7,12.220979180078247,1.59,17,19,1,3.0,0,4,2,3,8,0,16,6,0,0.807,0,1
105135,24.0,Male,India,paid_search,iOS,3,5,7.701788126938025,0.96,10,10,1,4.0,1,5,3,3,4,0,9,1,2,0.887,1,0
105136,30.0,Female,Philippines,organic,iOS,3,3,8.805105907805043,0.32,14,14,1,0.0,1,3,1,1,1,1,8,2,4,0.342,0,0
105137,31.0,Female,USA,influencer,iOS,18,11,9.883382992343597,7.03,15,15,1,3.0,0,7,2,1,3,0,21,5,3,0.822,0,0
105138,22.0,Female,India,referral,iOS,12,6,6.550894027588759,2.1,11,11,1,4.0,0,5,2,2,4,2,7,2,1,0.364,1,0
105139,31.0,Male,Brazil,referral,Android,14,8,16.04320813333452,6.41,16,16,1,2.0,1,4,1,1,3,1,8,3,2,0.641,1,0
105140,26.0,Male,Philippines,referral,iOS,18,9,15.798500624445078,9.47,13,13,1,1.0,0,5,2,2,3,2,8,5,5,0.799,1,0
105141,13.0,Female,Japan,paid_social,iOS,4,8,10.57106101641131,1.64,14,16,1,0.0,0,5,3,2,5,0,20,1,0,0.792,0,1
105142,23.0,Female,USA,influencer,Android,1,3,4.359079150384078,0.22,6,7,1,0.0,1,6,4,4,16,1,15,15,3,0.644,2,0
105143,36.0,Male,UK,paid_social,iOS,5,12,22.76945375771887,5.82,21,21,1,2.0,1,9,3,2,5,1,17,10,2,0.79,2,0
105144,14.0,Male,Mexico,paid_social,iOS,1,7,5.381481856433268,0.53,20,21,0,2.0,1,2,1,0,0,0,6,1,3,0.526,0,0
105145,28.0,Female,Canada,referral,iOS,6,3,11.186535577871513,0.88,8,9,1,2.0,0,6,3,2,3,0,25,5,3,0.605,0,0
105146,40.0,Male,India,referral,iOS,2,7,13.553809976002192,2.58,11,11,1,1.0,1,0,0,1,2,3,14,8,3,0.594,2,0
105147,21.0,Male,USA,paid_social,iOS,42,12,7.789270303092833,8.69,22,22,1,2.0,1,7,4,5,12,4,18,3,6,0.452,0,0
105148,27.0,Male,Brazil,referral,iOS,3,10,17.84468321073927,4.43,12,12,1,3.0,1,6,3,2,5,0,19,3,3,0.709,1,0
105149,17.0,Male,Japan,paid_search,Android,11,15,12.610898699791184,5.74,21,23,1,4.0,1,6,3,1,3,2,14,6,7,0.585,2,0
105150,40.0,Male,India,paid_social,Android,9,5,13.745518180771214,2.32,4,4,1,4.0,0,3,1,0,0,0,19,7,1,0.439,0,0
105151,26.0,Male,Germany,influencer,iOS,6,5,10.084019504429044,1.92,33,33,1,4.0,1,8,2,5,10,1,22,5,6,0.718,2,1
105152,27.0,Female,Canada,paid_social,iOS,3,4,8.166587884659098,0.43,14,16,1,0.0,0,3,1,3,9,0,23,9,3,0.842,0,0
105153,38.0,Male,Brazil,referral,iOS,13,6,1.1612878198267014,0.28,10,10,1,1.0,0,4,1,2,6,0,9,2,4,0.376,1,0
105154,32.0,Male,Indonesia,referral,Android,29,2,5.712524808680243,1.17,11,11,1,2.0,0,6,1,2,3,0,13,1,2,0.877,0,0
105155,20.0,Male,Canada,organic,Android,2,11,22.724217596980978,6.03,19,20,1,3.0,1,12,3,2,4,5,16,8,4,0.658,2,0
105156,22.0,Female,India,referral,Android,18,6,14.843533229681572,3.54,28,29,0,,0,13,8,7,12,3,11,5,1,0.663,2,0
105157,31.0,Male,India,organic,Android,14,4,13.602974355355698,1.48,17,18,1,4.0,1,4,2,3,4,1,17,2,7,0.376,3,0
105158,22.0,Male,India,referral,iOS,29,9,0.5,0.47,10,10,1,2.0,1,2,0,1,4,0,18,7,4,0.732,1,0
105159,13.0,Female,Indonesia,referral,Android,22,7,4.375598141857584,1.58,10,12,1,,0,5,3,0,0,2,4,4,2,0.77,1,0
105160,27.0,Female,USA,paid_search,Android,15,6,13.081042206341957,3.14,5,5,1,2.0,1,4,2,2,7,0,23,0,4,0.56,0,0
105161,15.0,Female,USA,influencer,iOS,17,8,17.89021800808103,10.19,24,24,1,3.0,1,10,6,0,0,0,18,5,2,0.494,1,0
105162,40.0,Male,India,paid_search,iOS,42,10,15.556230805640574,20.61,18,20,1,6.0,0,6,3,4,15,3,11,17,1,0.343,0,0
105163,28.0,Male,Germany,organic,Android,21,5,11.12301976999485,2.87,19,19,0,4.0,1,3,1,0,0,1,19,4,7,0.403,2,0
105164,20.0,Male,Mexico,paid_social,Android,26,4,4.855007014158007,1.7,12,12,1,0.0,1,4,1,0,0,1,14,1,4,0.85,0,0
105165,21.0,Female,Germany,paid_search,iOS,9,5,8.843984502933711,1.58,9,11,1,1.0,1,1,0,1,1,1,15,0,6,0.873,1,0
105166,,Male,Philippines,paid_social,Android,8,3,5.203271218672228,0.49,6,7,1,0.0,1,3,1,3,5,0,16,0,7,0.876,1,0
105167,18.0,Male,Canada,organic,iOS,23,10,13.164325622292179,10.15,16,16,1,4.0,0,8,3,1,4,1,16,17,1,0.725,1,0
105168,35.0,Male,UK,paid_social,Android,7,6,11.726387654801364,2.68,9,11,1,0.0,1,6,2,2,7,0,15,0,2,0.484,0,0
105169,45.0,Female,Indonesia,referral,iOS,10,8,14.501330281565666,4.08,11,11,0,1.0,0,10,6,1,3,3,16,10,1,0.499,1,0
105170,33.0,Male,USA,paid_search,Android,19,3,,1.83,11,12,1,,0,4,2,0,0,1,27,0,5,0.778,0,0
105171,26.0,Male,Brazil,referral,iOS,81,9,18.7145433771001,42.53,13,15,0,3.0,0,4,2,5,18,0,16,8,3,0.272,1,0
105172,24.0,Female,India,paid_social,Android,10,3,8.045323369421158,0.89,4,5,1,2.0,0,1,0,2,3,0,21,2,4,0.874,1,0
105173,19.0,Female,Germany,influencer,iOS,14,11,20.203280871561166,5.7,18,20,1,4.0,1,9,4,2,6,2,16,1,3,0.864,1,1
105174,43.0,Female,Canada,referral,Android,4,8,15.635360264281038,3.08,14,16,0,2.0,1,8,4,1,2,1,19,4,5,0.743,0,0
105175,25.0,Female,India,paid_social,Android,34,13,9.556183711790142,14.04,14,15,0,4.0,1,6,3,3,3,0,15,3,0,0.201,0,1
105176,44.0,Male,USA,paid_social,iOS,2,12,15.999157898480941,2.24,10,10,0,4.0,0,11,4,2,8,3,7,10,4,0.78,0,0
105177,38.0,Female,Philippines,influencer,Android,3,7,,0.81,7,7,0,5.0,0,4,1,1,1,1,6,3,8,0.852,0,0
105178,13.0,Male,Canada,influencer,Android,8,8,11.312207289802219,2.4,15,17,1,7.0,1,8,2,2,3,4,14,2,1,0.683,1,0
105179,22.0,Female,Philippines,paid_social,Android,15,6,6.498756815856893,1.44,5,7,0,1.0,1,5,1,1,4,0,27,0,1,0.637,0,0
105180,22.0,Male,USA,referral,iOS,26,9,7.496440891764307,3.91,14,15,0,5.0,1,4,2,1,2,1,25,10,4,0.609,1,0
105181,26.0,Female,Germany,influencer,Android,5,7,11.260952423215338,1.4,18,20,1,2.0,0,9,3,2,4,0,16,8,3,0.393,0,0
105182,27.0,Female,Brazil,organic,Android,37,4,9.614800874603272,3.24,1,3,1,2.0,0,3,1,0,0,0,2,1,7,0.226,1,0
105183,51.0,Male,Indonesia,paid_social,Android,67,6,8.930624937487986,5.79,19,20,1,1.0,1,4,2,1,3,0,8,0,4,0.841,0,0
105184,18.0,Male,Indonesia,referral,Android,55,5,4.114624572696393,3.45,19,19,0,0.0,1,3,1,3,3,1,18,3,4,0.664,0,0
105185,29.0,Female,Philippines,organic,Android,7,15,7.281979257350466,1.91,29,30,1,2.0,0,6,3,7,13,2,24,8,2,0.42,2,1
105186,32.0,Male,India,referral,Android,37,9,16.011952170746582,14.68,15,16,1,3.0,1,4,2,5,12,0,20,1,4,0.426,1,0
105187,27.0,Female,Canada,organic,Android,38,11,8.603425995814098,7.5,12,13,1,4.0,0,5,3,1,2,1,5,0,6,0.644,2,0
105188,28.0,Male,USA,paid_social,Android,26,9,8.463844070454803,6.53,12,12,1,1.0,1,5,1,1,3,0,23,1,2,0.514,2,0
105189,19.0,Female,USA,paid_social,Android,15,6,2.5166728115253676,1.0,12,14,1,4.0,1,4,1,0,0,3,15,0,6,0.65,0,0
105190,28.0,Female,Philippines,paid_search,iOS,41,7,15.4693849950166,9.48,15,16,0,0.0,1,8,2,2,3,0,16,1,3,0.32,2,0
105191,31.0,Male,Brazil,organic,Android,7,2,0.5,0.04,12,12,1,1.0,0,2,1,2,5,0,15,2,2,0.545,0,0
105192,30.0,Female,Brazil,paid_social,Android,14,4,7.979560918923742,1.16,11,12,1,2.0,1,3,1,1,1,0,23,2,2,0.602,0,0
105193,32.0,Female,India,organic,Android,36,3,13.71602152783099,4.88,18,18,1,1.0,1,6,3,1,1,2,21,9,2,0.681,1,0
105194,38.0,Female,USA,organic,iOS,23,2,3.128727911406618,0.39,10,12,1,0.0,1,8,5,0,0,0,7,2,4,0.66,0,0
105195,34.0,Female,USA,referral,Android,39,7,10.785668980903214,10.28,26,27,1,2.0,0,7,2,2,3,1,17,0,2,0.567,0,0
105196,28.0,Female,Philippines,organic,Android,15,8,12.75449395141252,4.79,21,22,1,,0,12,5,5,16,4,8,2,5,0.567,6,0
105197,18.0,Male,India,organic,Android,23,5,12.448555569933118,3.08,13,15,0,1.0,0,4,2,1,3,0,13,6,0,0.675,0,0
105198,22.0,Male,Canada,organic,Android,6,4,6.9283053872792895,0.95,1,1,1,2.0,1,5,2,0,0,1,12,3,6,0.659,0,0
105199,25.0,Male,Philippines,paid_social,Android,22,5,12.976898956713445,4.52,11,11,1,2.0,0,6,2,0,0,0,12,1,5,0.727,1,0
105200,29.0,Female,Mexico,organic,Android,27,3,9.999616959868852,2.11,10,10,0,1.0,1,3,2,2,2,0,11,2,1,0.522,0,0
105201,23.0,Female,Mexico,paid_social,iOS,24,1,9.677092208555447,0.49,6,8,1,1.0,0,1,0,1,1,0,13,6,3,0.653,0,0
105202,,Male,UK,paid_search,Android,16,2,5.573163649660775,0.55,7,7,1,1.0,1,5,1,2,7,0,4,3,4,0.827,0,0
105203,,Female,Brazil,organic,Android,70,13,16.502935263936344,28.2,14,15,1,2.0,1,6,1,2,5,3,18,2,7,0.287,1,1
105204,14.0,Male,Japan,organic,iOS,23,5,18.554063359795325,4.27,14,14,1,0.0,1,7,2,1,2,2,19,4,3,0.628,1,0
105205,25.0,Female,Brazil,paid_social,iOS,15,5,10.16560396482453,3.25,18,18,0,1.0,0,5,2,1,1,1,8,2,4,0.566,0,0
105206,15.0,Female,USA,referral,iOS,30,15,15.472656769778176,25.82,19,19,1,1.0,1,3,2,2,7,1,16,0,1,0.686,2,0
105207,19.0,Female,Indonesia,organic,Android,12,4,8.203146847430801,1.47,13,13,1,2.0,1,4,2,0,0,1,6,3,4,0.569,2,0
105208,24.0,Female,USA,paid_search,Android,41,11,17.11175155576317,15.58,29,29,1,5.0,0,13,4,3,5,2,23,3,1,0.546,1,0
105209,16.0,Female,Indonesia,influencer,Android,5,10,9.488636995796329,3.06,6,7,1,0.0,1,9,5,2,7,1,28,1,3,0.396,0,0
105210,30.0,Male,Canada,organic,iOS,2,16,7.593793798173705,1.67,18,20,1,4.0,1,6,2,3,11,3,22,8,3,0.746,3,1
105211,33.0,Male,Indonesia,organic,iOS,5,3,10.189405004440022,1.13,3,4,1,0.0,1,4,2,1,2,0,16,1,2,0.654,0,0
105212,23.0,Male,USA,referral,Android,2,7,7.522022985808496,1.38,10,11,1,0.0,1,2,1,1,2,0,8,0,2,0.961,0,0
105213,24.0,Female,USA,influencer,Android,27,9,12.166148881580215,10.4,10,12,1,6.0,1,3,2,3,7,1,14,0,2,0.784,1,0
105214,31.0,Female,India,organic,Android,37,2,6.135049045882306,1.45,7,9,0,0.0,0,4,1,0,0,0,11,8,4,0.821,0,0
105215,,Male,USA,paid_search,iOS,1,9,15.313076618756368,2.7,19,19,1,1.0,0,7,3,3,6,0,23,1,2,0.678,0,0
105216,21.0,Male,Germany,paid_search,Android,18,10,7.002045865716182,3.65,16,18,1,2.0,1,7,2,3,9,0,16,7,3,0.469,0,0
105217,37.0,Male,Philippines,paid_social,iOS,27,3,13.471643992645824,3.13,11,11,1,1.0,1,5,2,1,1,1,23,1,5,0.547,1,0
105218,34.0,Female,Indonesia,paid_search,iOS,7,5,10.334493132933337,2.15,16,16,1,1.0,1,5,2,3,8,2,18,2,3,0.426,0,0
105219,32.0,Male,Indonesia,paid_social,Android,17,4,1.374503036829231,0.23,9,11,1,0.0,0,4,1,3,7,2,20,0,2,0.212,0,0
105220,34.0,Female,Brazil,influencer,iOS,8,4,1.034818276283235,0.14,5,7,1,1.0,0,2,1,0,0,0,5,2,1,0.37,0,0
105221,13.0,Male,USA,paid_social,Android,3,8,18.582906230105554,1.96,24,25,1,6.0,0,8,3,6,7,1,22,4,2,0.554,1,0
105222,38.0,Female,Indonesia,paid_social,iOS,18,14,16.118799290655083,9.44,16,17,1,1.0,1,9,3,4,10,1,16,2,2,0.383,0,1
105223,30.0,Female,Brazil,paid_search,Android,20,3,10.424191881044255,2.35,5,5,1,1.0,0,1,1,0,0,2,7,5,4,0.612,0,0
